"QuantityPath","Parameter","PKParameter","Value","ParameterPath"
"Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood)","Raltegravir-UGT1A9-Kassahun 2007-In vitro Vmax for liver microsomes","CL",0.319710072605012,"Raltegravir-UGT1A9-Kassahun 2007|In vitro Vmax for liver microsomes"
"Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood)","Raltegravir-UGT1A1-Kassahun 2007-In vitro Vmax for liver microsomes","CL",0.425795486778911,"Raltegravir-UGT1A1-Kassahun 2007|In vitro Vmax for liver microsomes"
"Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood)","Raltegravir-Lipophilicity","Vss",0.102403896701749,"Raltegravir|Lipophilicity"
"Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood)","Raltegravir-Specific intestinal permeability (transcellular)","Vss",-0.209563945017081,"Raltegravir|Specific intestinal permeability (transcellular)"
"Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood)","Raltegravir-UGT1A9-Kassahun 2007-In vitro Vmax for liver microsomes","Vss",0.178959196484201,"Raltegravir-UGT1A9-Kassahun 2007|In vitro Vmax for liver microsomes"
"Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood)","Raltegravir-UGT1A1-Kassahun 2007-In vitro Vmax for liver microsomes","Vss",0.298161901262542,"Raltegravir-UGT1A1-Kassahun 2007|In vitro Vmax for liver microsomes"
"Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood)","Raltegravir-Lipophilicity","Vd",0.0476207872641077,"Raltegravir|Lipophilicity"
"Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood)","Raltegravir-Specific intestinal permeability (transcellular)","Vd",-0.0495634416468203,"Raltegravir|Specific intestinal permeability (transcellular)"
"Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood)","Raltegravir-UGT1A9-Kassahun 2007-In vitro Vmax for liver microsomes","Vd",0.446717262694725,"Raltegravir-UGT1A9-Kassahun 2007|In vitro Vmax for liver microsomes"
"Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood)","Raltegravir-UGT1A1-Kassahun 2007-In vitro Vmax for liver microsomes","Vd",0.589978936738637,"Raltegravir-UGT1A1-Kassahun 2007|In vitro Vmax for liver microsomes"
